Time (s),Ay (m/s²),Fᵧ (N)
7.130000114440918,-11.943629264831543,-3.576127290725708
7.135000228881836,-11.842657089233398,-3.5565316677093506
7.139999866485596,-11.718098640441895,-3.5372796058654785
7.144999980926514,-11.580068588256836,-3.515965223312378
7.150000095367432,-11.446407318115234,-3.4932751655578613
7.15500020980835,-11.296518325805664,-3.466116189956665
7.159999847412109,-11.136146545410156,-3.439301013946533
7.164999961853027,-10.966897010803223,-3.4104232788085938
7.170000076293945,-10.770001411437988,-3.376044750213623
7.175000190734863,-10.548727035522461,-3.338916063308716
7.179999828338623,-10.335436820983887,-3.3055691719055176
7.184999942779541,-10.144427299499512,-3.269815444946289
7.190000057220459,-9.955368041992188,-3.233030319213867
7.195000171661377,-9.76867961883545,-3.199683427810669
7.199999809265137,-9.581138610839844,-3.168055534362793
7.204999923706055,-9.412879943847656,-3.135051965713501
7.210000038146973,-9.226774215698242,-3.0992984771728516
7.215000152587891,-9.018613815307617,-3.064232587814331
7.21999979019165,-8.832987785339355,-3.038792371749878
7.224999904632568,-8.656905174255371,-3.0191965103149414
7.230000019073486,-8.487289428710938,-2.995131731033325
7.235000133514404,-8.335817337036133,-2.9676291942596436
7.239999771118164,-8.171706199645996,-2.936688184738159
7.244999885559082,-7.994021415710449,-2.9084982872009277
7.25,-7.792525291442871,-2.8775577545166016
7.255000114440918,-7.591058254241943,-2.8421478271484375
7.260000228881836,-7.360240936279297,-2.8050191402435303
7.264999866485596,-7.110738277435303,-2.7675466537475586
7.269999980926514,-6.872138977050781,-2.729386568069458
7.275000095367432,-6.662675857543945,-2.693289041519165
7.28000020980835,-6.469734191894531,-2.6599419116973877
7.284999847412109,-6.313383102416992,-2.631751775741577
7.289999961853027,-6.139883041381836,-2.599436044692993
7.295000076293945,-5.969534873962402,-2.567808151245117
7.300000190734863,-5.824991226196289,-2.544774293899536
7.304999828338623,-5.673618793487549,-2.5234599113464355
7.309999942779541,-5.47015905380249,-2.487705945968628
7.315000057220459,-5.345189094543457,-2.460890769958496
7.320000171661377,-5.380302429199219,-2.4595155715942383
7.324999809265137,-5.508474349975586,-2.4787676334381104
7.329999923706055,-5.6874284744262695,-2.5128023624420166
7.335000038146973,-5.876850605010986,-2.5451180934906006
7.340000152587891,-6.076372146606445,-2.5791525840759277
7.34499979019165,-6.267908096313477,-2.6118123531341553
7.349999904632568,-6.446563720703125,-2.6406900882720947
7.355000019073486,-6.630551338195801,-2.6699118614196777
7.360000133514404,-6.822022914886475,-2.7018837928771973
7.364999771118164,-7.0382981300354,-2.736262083053589
7.369999885559082,-7.257453441619873,-2.770297050476074
7.375,-7.4537882804870605,-2.80570650100708
7.380000114440918,-7.627320289611816,-2.838710069656372
7.385000228881836,-7.808233261108398,-2.8706817626953125
7.389999866485596,-7.994763374328613,-2.9036850929260254
7.394999980926514,-8.185952186584473,-2.9377198219299316
7.400000095367432,-8.369891166687012,-2.9669415950775146
7.40500020980835,-8.528932571411133,-2.9944441318511963
7.409999847412109,-8.682414054870605,-3.0191965103149414
7.414999961853027,-8.860474586486816,-3.0432615280151367
7.420000076293945,-9.056046485900879,-3.071108102798462
7.425000190734863,-9.269903182983398,-3.1044552326202393
7.429999828338623,-9.45286750793457,-3.1347084045410156
7.434999942779541,-9.620453834533691,-3.1639297008514404
7.440000057220459,-9.810999870300293,-3.1976208686828613
7.445000171661377,-10.01720905303955,-3.234405755996704
7.449999809265137,-10.218307495117188,-3.2698159217834473
7.454999923706055,-10.447416305541992,-3.3048818111419678
7.460000038146973,-10.668854713439941,-3.337541103363037
7.465000152587891,-10.868234634399414,-3.370544195175171
7.46999979019165,-11.050846099853516,-3.4049227237701416
7.474999904632568,-11.2119779586792,-3.435175657272339
7.480000019073486,-11.370264053344727,-3.4623348712921143
7.485000133514404,-11.520983695983887,-3.489150047302246
7.489999771118164,-11.646807670593262,-3.5111522674560547
7.494999885559082,-11.757099151611328,-3.533154249191284
7.5,-11.858792304992676,-3.5548126697540283
7.505000114440918,-11.952856063842773,-3.5740649700164795
7.510000228881836,-12.041498184204102,-3.586784839630127
7.514999866485596,-12.126102447509766,-3.6019113063812256
7.519999980926514,-12.231376647949219,-3.620131731033325
7.525000095367432,-12.336861610412598,-3.6359457969665527
7.53000020980835,-12.430222511291504,-3.6490097045898438
7.534999847412109,-12.523377418518066,-3.66619873046875
7.539999961853027,-12.630409240722656,-3.683732032775879
7.545000076293945,-12.742822647094727,-3.7012648582458496
7.550000190734863,-12.856470108032227,-3.715359926223755
7.554999828338623,-12.9495849609375,-3.727736234664917
7.559999942779541,-12.999653816223145,-3.7373621463775635
7.565000057220459,-13.021883964538574,-3.7459568977355957
7.570000171661377,-13.048944473266602,-3.7548952102661133
7.574999809265137,-13.052223205566406,-3.758333206176758
7.579999923706055,-13.049501419067383,-3.7566144466400146
7.585000038146973,-13.038135528564453,-3.754551649093628
7.590000152587891,-13.0023193359375,-3.747675895690918
7.59499979019165,-12.948179244995117,-3.738393545150757
7.599999904632568,-12.871857643127441,-3.7260172367095947
7.605000019073486,-12.75396728515625,-3.7102034091949463
7.610000133514404,-12.62485408782959,-3.696108102798462
7.614999771118164,-12.513017654418945,-3.6820132732391357
7.619999885559082,-12.420551300048828,-3.666886329650879
7.625,-12.339515686035156,-3.650728940963745
7.630000114440918,-12.234911918640137,-3.6342267990112305
7.635000228881836,-12.133140563964844,-3.6142871379852295
7.639999866485596,-12.048358917236328,-3.5964105129241943
7.644999980926514,-11.975335121154785,-3.5833468437194824
7.650000095367432,-11.880640029907227,-3.567876100540161
7.65500020980835,-11.790511131286621,-3.549999713897705
7.659999847412109,-11.668514251708984,-3.5293726921081543
7.664999961853027,-11.525558471679688,-3.505995273590088
7.670000076293945,-11.3859224319458,-3.4815866947174072
7.675000190734863,-11.221450805664062,-3.454427480697632
7.679999828338623,-11.052824020385742,-3.424518585205078
7.684999942779541,-10.884103775024414,-3.393577814102173
7.690000057220459,-10.696402549743652,-3.3612618446350098
7.695000171661377,-10.481953620910645,-3.3310091495513916
7.699999809265137,-10.274819374084473,-3.2980058193206787
7.704999923706055,-10.07259750366211,-3.2608771324157715
7.710000038146973,-9.878204345703125,-3.2254669666290283
7.715000152587891,-9.713926315307617,-3.192807674407959
7.71999979019165,-9.550202369689941,-3.159804582595825
7.724999904632568,-9.353456497192383,-3.1254260540008545
7.730000019073486,-9.133731842041016,-3.0920791625976562
7.735000133514404,-8.916475296020508,-3.0618255138397217
7.739999771118164,-8.713987350463867,-3.0332915782928467
7.744999885559082,-8.578011512756348,-3.0092267990112305
7.75,-8.45622730255127,-2.9851620197296143
7.755000114440918,-8.298382759094238,-2.957315683364868
7.760000228881836,-8.10966682434082,-2.924999713897705
7.764999866485596,-7.922858238220215,-2.894059181213379
7.769999980926514,-7.7134294509887695,-2.860368251800537
7.775000095367432,-7.517465591430664,-2.827021360397339
7.78000020980835,-7.34053373336792,-2.7950494289398193
7.784999847412109,-7.146265029907227,-2.7651400566101074
7.789999961853027,-6.936030387878418,-2.731793165206909
7.795000076293945,-6.719189643859863,-2.696383237838745
7.800000190734863,-6.531024932861328,-2.662348508834839
7.804999828338623,-6.355772495269775,-2.6334705352783203
7.809999942779541,-6.173766613006592,-2.602530002593994
7.815000057220459,-5.994659900665283,-2.574683666229248
7.820000171661377,-5.842333793640137,-2.550274610519409
7.824999809265137,-5.675116539001465,-2.5203657150268555
7.829999923706055,-5.497339725494385,-2.484611988067627
7.835000038146973,-5.460376739501953,-2.4694855213165283
7.840000152587891,-5.570303440093994,-2.4863312244415283
7.84499979019165,-5.692413806915283,-2.51073956489563
7.849999904632568,-5.843836307525635,-2.53446102142334
7.855000019073486,-5.996242523193359,-2.5550878047943115
7.860000133514404,-6.157533168792725,-2.5822465419769287
7.864999771118164,-6.3286356925964355,-2.6173129081726074
7.869999885559082,-6.505955219268799,-2.6499722003936768
7.875,-6.693957805633545,-2.677818775177002
7.880000114440918,-6.905711650848389,-2.710134983062744
7.885000228881836,-7.129369735717773,-2.7427942752838135
7.889999866485596,-7.353842735290527,-2.7799227237701416
7.894999980926514,-7.554944038391113,-2.81567645072937
7.900000095367432,-7.730262279510498,-2.8445544242858887
7.90500020980835,-7.901634693145752,-2.873432159423828
7.909999847412109,-8.080448150634766,-2.90334153175354
7.914999961853027,-8.268160820007324,-2.935657024383545
7.920000076293945,-8.418519020080566,-2.964879035949707
7.925000190734863,-8.551640510559082,-2.992037773132324
7.929999828338623,-8.707229614257812,-3.0198841094970703
7.934999942779541,-8.876922607421875,-3.042573928833008
7.940000057220459,-9.076687812805176,-3.0676703453063965
7.945000171661377,-9.302638053894043,-3.1037676334381104
7.949999809265137,-9.49565601348877,-3.1378026008605957
7.954999923706055,-9.652915000915527,-3.1677114963531494
7.960000038146973,-9.844531059265137,-3.203464984893799
7.965000152587891,-10.051070213317871,-3.241281270980835
7.96999979019165,-10.235282897949219,-3.2746286392211914
7.974999904632568,-10.428772926330566,-3.308319091796875
7.980000019073486,-10.646437644958496,-3.342697858810425
7.985000133514404,-10.864737510681152,-3.37742018699646
7.989999771118164,-11.059660911560059,-3.41007924079895
7.994999885559082,-11.211620330810547,-3.438957452774048
8,-11.362753868103027,-3.4678356647491455
8.005000114440918,-11.5154390335083,-3.4970569610595703
8.010000228881836,-11.653965950012207,-3.5187153816223145
8.015000343322754,-11.758756637573242,-3.5365920066833496
8.020000457763672,-11.853386878967285,-3.5517184734344482
8.024999618530273,-11.93870735168457,-3.5678765773773193
8.029999732971191,-12.024173736572266,-3.5850658416748047
8.03499984741211,-12.106745719909668,-3.600879669189453
8.039999961853027,-12.200779914855957,-3.617037773132324
8.045000076293945,-12.303808212280273,-3.6356022357940674
8.050000190734863,-12.393937110900879,-3.654510259628296
8.055000305175781,-12.474174499511719,-3.66929292678833
8.0600004196167,-12.578557968139648,-3.68304443359375
8.0649995803833,-12.706475257873535,-3.698514938354492
8.069999694824219,-12.83466625213623,-3.713297128677368
8.074999809265137,-12.928489685058594,-3.7249860763549805
8.079999923706055,-12.983844757080078,-3.7356433868408203
8.085000038146973,-13.034215927124023,-3.7456130981445312
8.09000015258789,-13.070483207702637,-3.752488851547241
8.095000267028809,-13.054931640625,-3.7535202503204346
8.100000381469727,-13.028702735900879,-3.7511136531829834
8.104999542236328,-13.019608497619629,-3.7483632564544678
8.109999656677246,-12.98375129699707,-3.7421751022338867
8.114999771118164,-12.913386344909668,-3.7325494289398193
8.119999885559082,-12.824376106262207,-3.719485282897949
8.125,-12.712250709533691,-3.704702854156494
8.130000114440918,-12.587998390197754,-3.688544988632202
8.135000228881836,-12.495997428894043,-3.6734185218811035
8.140000343322754,-12.419159889221191,-3.6603543758392334
8.145000457763672,-12.357976913452148,-3.6479785442352295
8.149999618530273,-12.243135452270508,-3.6304452419281006
8.154999732971191,-12.110206604003906,-3.6118807792663574
8.15999984741211,-12.03701114654541,-3.597442150115967
8.164999961853027,-11.967025756835938,-3.581284284591675
8.170000076293945,-11.879419326782227,-3.564438581466675
8.175000190734863,-11.773595809936523,-3.543811321258545
8.180000305175781,-11.639305114746094,-3.5224971771240234
8.1850004196167,-11.5123929977417,-3.501526355743408
8.1899995803833,-11.387660026550293,-3.4764299392700195
8.194999694824219,-11.215045928955078,-3.4465205669403076
8.199999809265137,-11.029582977294922,-3.4162678718566895
8.204999923706055,-10.835424423217773,-3.387389659881592
8.210000038146973,-10.638904571533203,-3.3578243255615234
8.21500015258789,-10.438928604125977,-3.3248209953308105
8.220000267028809,-10.245655059814453,-3.2900989055633545
8.225000381469727,-10.04741096496582,-3.253657579421997
8.229999542236328,-9.844874382019043,-3.217560291290283
8.234999656677246,-9.658659934997559,-3.1845569610595703
8.239999771118164,-9.497018814086914,-3.1522412300109863
8.244999885559082,-9.317170143127441,-3.12130069732666
8.25,-9.10268497467041,-3.0882973670959473
8.255000114440918,-8.916481971740723,-3.058043956756592
8.260000228881836,-8.74824047088623,-3.033291816711426
8.265000343322754,-8.585360527038574,-3.009570837020874
8.270000457763672,-8.438566207885742,-2.9844746589660645
8.274999618530273,-8.301383018493652,-2.958690881729126
8.279999732971191,-8.128567695617676,-2.9291253089904785
8.28499984741211,-7.9432525634765625,-2.8974969387054443
8.289999961853027,-7.730960845947266,-2.8638060092926025
8.295000076293945,-7.520801067352295,-2.82942795753479
8.300000190734863,-7.3123250007629395,-2.794018268585205
8.305000305175781,-7.096027851104736,-2.7613584995269775
8.3100004196167,-6.899815559387207,-2.7276675701141357
8.3149995803833,-6.707141399383545,-2.6950080394744873
8.319999694824219,-6.527393817901611,-2.6650989055633545
8.324999809265137,-6.3694682121276855,-2.639314889907837
8.329999923706055,-6.201037406921387,-2.6090619564056396
8.335000038146973,-6.046229839324951,-2.58087158203125
8.34000015258789,-5.902369976043701,-2.560932159423828
8.345000267028809,-5.725366115570068,-2.5334293842315674
8.350000381469727,-5.535224437713623,-2.4949257373809814
8.354999542236328,-5.463062286376953,-2.4736108779907227
8.359999656677246,-5.563567638397217,-2.486330986022949
8.364999771118164,-5.713972568511963,-2.514521360397339
8.369999885559082,-5.898247718811035,-2.5440869331359863
8.375,-6.076374053955078,-2.573996067047119
8.380000114440918,-6.225246429443359,-2.6021862030029297
8.385000228881836,-6.396941661834717,-2.6327831745147705
8.390000343322754,-6.583913803100586,-2.664754867553711
8.395000457763672,-6.758112907409668,-2.6929454803466797
8.399999618530273,-6.941370010375977,-2.722511053085327
8.404999732971191,-7.128170013427734,-2.753795623779297
8.40999984741211,-7.339145660400391,-2.7881736755371094
8.414999961853027,-7.564591884613037,-2.822551965713501
8.420000076293945,-7.7564239501953125,-2.851086139678955
8.425000190734863,-7.906162261962891,-2.8775577545166016
8.430000305175781,-8.055800437927246,-2.907810688018799
8.4350004196167,-8.249058723449707,-2.9415013790130615
8.4399995803833,-8.416884422302246,-2.9714107513427734
8.444999694824219,-8.560078620910645,-2.9968507289886475
8.449999809265137,-8.734750747680664,-3.0246973037719727
8.454999923706055,-8.916447639465332,-3.048762321472168
8.460000038146973,-9.099271774291992,-3.073514699935913
8.46500015258789,-9.307034492492676,-3.1047990322113037
8.470000267028809,-9.497360229492188,-3.136427164077759
8.475000381469727,-9.661394119262695,-3.166680097579956
8.479999542236328,-9.852256774902344,-3.199683666229248
8.484999656677246,-10.04826831817627,-3.2354371547698975
8.489999771118164,-10.238784790039062,-3.2687840461730957
8.494999885559082,-10.44141960144043,-3.3038504123687744
8.5,-10.66367244720459,-3.3371970653533936
8.505000114440918,-10.87614631652832,-3.3722634315490723
8.510000228881836,-11.060662269592285,-3.4073293209075928
8.515000343322754,-11.220043182373047,-3.4368948936462402
8.520000457763672,-11.369565963745117,-3.4616475105285645
8.524999618530273,-11.507420539855957,-3.4863996505737305
8.529999732971191,-11.64495849609375,-3.5111522674560547
8.53499984741211,-11.757560729980469,-3.5328104496002197
8.539999961853027,-11.848289489746094,-3.5517184734344482
8.545000076293945,-11.941154479980469,-3.5716583728790283
8.550000190734863,-12.021496772766113,-3.58850359916687
8.555000305175781,-12.093446731567383,-3.60294246673584
8.5600004196167,-12.180444717407227,-3.6187567710876465
8.5649995803833,-12.283663749694824,-3.636977195739746
8.569999694824219,-12.379817962646484,-3.6534788608551025
8.574999809265137,-12.473871231079102,-3.6665425300598145
8.579999923706055,-12.57823657989502,-3.6802940368652344
8.585000038146973,-12.65697956085205,-3.694045305252075
8.59000015258789,-12.751209259033203,-3.7057342529296875
8.595000267028809,-12.859395027160645,-3.720172882080078
8.600000381469727,-12.927748680114746,-3.732205867767334
8.604999542236328,-12.984313011169434,-3.7421751022338867
8.609999656677246,-13.015496253967285,-3.745269298553467
8.614999771118164,-13.012643814086914,-3.7452690601348877
8.619999885559082,-12.996320724487305,-3.743894100189209
8.625,-12.980257034301758,-3.742175340652466
8.630000114440918,-12.950349807739258,-3.737705707550049
8.635000228881836,-12.907929420471191,-3.730142593383789
8.640000343322754,-12.81212329864502,-3.718454122543335
8.645000457763672,-12.705998420715332,-3.706077814102173
8.649999618530273,-12.604874610900879,-3.68992018699646
8.654999732971191,-12.502958297729492,-3.67238712310791
8.65999984741211,-12.40091609954834,-3.656229019165039
8.664999961853027,-12.301643371582031,-3.6411027908325195
8.670000076293945,-12.194034576416016,-3.625288486480713
8.675000190734863,-12.093426704406738,-3.611536979675293
8.680000305175781,-12.02092170715332,-3.59537935256958
8.6850004196167,-11.950542449951172,-3.5771586894989014
8.6899995803833,-11.859111785888672,-3.5596258640289307
8.694999694824219,-11.751407623291016,-3.541405200958252
8.699999809265137,-11.620219230651855,-3.520778179168701
8.704999923706055,-11.489022254943848,-3.5001509189605713
8.710000038146973,-11.349740982055664,-3.4778051376342773
8.71500015258789,-11.184371948242188,-3.4465208053588867
8.720000267028809,-11.013223648071289,-3.415923595428467
8.725000381469727,-10.848217010498047,-3.3894524574279785
8.729999542236328,-10.65783977508545,-3.3588554859161377
8.734999656677246,-10.438078880310059,-3.324477195739746
8.739999771118164,-10.23127555847168,-3.2900984287261963
8.744999885559082,-10.043453216552734,-3.2595019340515137
8.75,-9.855663299560547,-3.226842164993286
8.755000114440918,-9.668071746826172,-3.1900577545166016
8.760000228881836,-9.4905424118042,-3.1539602279663086
8.765000343322754,-9.32252025604248,-3.1216444969177246
8.770000457763672,-9.122892379760742,-3.0893290042877197
8.774999618530273,-8.918417930603027,-3.0607945919036865
8.779999732971191,-8.724952697753906,-3.0346670150756836
8.78499984741211,-8.562898635864258,-3.0116331577301025
8.789999961853027,-8.419386863708496,-2.987912178039551
8.795000076293945,-8.274144172668457,-2.961784839630127
8.800000190734863,-8.104869842529297,-2.928781509399414
8.805000305175781,-7.90688419342041,-2.8954343795776367
8.8100004196167,-7.697542190551758,-2.860368251800537
8.8149995803833,-7.525059223175049,-2.828740358352661
8.819999694824219,-7.358460426330566,-2.798830986022949
8.824999809265137,-7.162024974822998,-2.7689218521118164
8.829999923706055,-6.957510471343994,-2.7359182834625244
8.835000038146973,-6.743381500244141,-2.7042906284332275
8.84000015258789,-6.534582138061523,-2.67231822013855
8.845000267028809,-6.352040767669678,-2.6406900882720947
8.850000381469727,-6.182934284210205,-2.6080307960510254
8.854999542236328,-6.023808002471924,-2.579152822494507
8.859999656677246,-5.911780834197998,-2.556806802749634
8.864999771118164,-5.790020942687988,-2.535492181777954
8.869999885559082,-5.622549533843994,-2.50317645072937
8.875,-5.5803327560424805,-2.4887375831604004
8.880000114440918,-5.665093421936035,-2.5021450519561768
8.885000228881836,-5.760219573974609,-2.5220844745635986
8.890000343322754,-5.919640064239502,-2.547868251800537
8.895000457763672,-6.072198390960693,-2.5750274658203125
8.899999618530273,-6.205695629119873,-2.597029447555542
8.904999732971191,-6.391044616699219,-2.624532461166382
8.90999984741211,-6.593954563140869,-2.6595983505249023
8.914999961853027,-6.777690410614014,-2.689507484436035
8.920000076293945,-6.955349445343018,-2.7211358547210693
8.925000190734863,-7.155804634094238,-2.7537953853607178
8.930000305175781,-7.374520301818848,-2.7898926734924316
8.9350004196167,-7.573878765106201,-2.823239803314209
8.9399995803833,-7.733328819274902,-2.851773738861084
8.944999694824219,-7.881082057952881,-2.8806514739990234
8.949999809265137,-8.047903060913086,-2.9084980487823486
8.954999923706055,-8.234477043151855,-2.9390950202941895
8.960000038146973,-8.39990520477295,-2.967972993850708
8.96500015258789,-8.550374031066895,-2.995131731033325
8.970000267028809,-8.714410781860352,-3.0236659049987793
8.975000381469727,-8.896780014038086,-3.0460119247436523
8.979999542236328,-9.07840347290039,-3.068013906478882
8.984999656677246,-9.284063339233398,-3.0999860763549805
8.989999771118164,-9.49023151397705,-3.134364604949951
8.994999885559082,-9.6715087890625,-3.1670238971710205
9,-9.861323356628418,-3.2017462253570557
9.005000114440918,-10.058664321899414,-3.2354371547698975
9.010000228881836,-10.257925033569336,-3.2691280841827393
9.015000343322754,-10.440092086791992,-3.3048818111419678
9.020000457763672,-10.632895469665527,-3.3396036624908447
9.024999618530273,-10.858820915222168,-3.372950792312622
9.029999732971191,-11.067683219909668,-3.406641721725464
9.03499984741211,-11.223246574401855,-3.435863494873047
9.039999961853027,-11.363372802734375,-3.461303472518921
9.045000076293945,-11.494673728942871,-3.4826183319091797
9.050000190734863,-11.619230270385742,-3.5056517124176025
9.055000305175781,-11.7343111038208,-3.5304040908813477
9.0600004196167,-11.838102340698242,-3.5517187118530273
9.0649995803833,-11.931543350219727,-3.569251775741577
9.069999694824219,-12.011963844299316,-3.586784601211548
9.074999809265137,-12.077195167541504,-3.6005361080169678
9.079999923706055,-12.155101776123047,-3.6132562160491943
9.085000038146973,-12.267021179199219,-3.627007484436035
9.09000015258789,-12.373225212097168,-3.642821788787842
9.095000267028809,-12.45953369140625,-3.6617298126220703
9.100000381469727,-12.562472343444824,-3.678575277328491
9.104999542236328,-12.680916786193848,-3.690607786178589
9.109999656677246,-12.788834571838379,-3.701608896255493
9.114999771118164,-12.890168190002441,-3.713984966278076
9.119999885559082,-12.951154708862305,-3.723954677581787
9.125,-12.996463775634766,-3.733924627304077
9.130000114440918,-13.017400741577148,-3.7394251823425293
9.135000228881836,-13.005828857421875,-3.7404563426971436
9.140000343322754,-12.986387252807617,-3.7387375831604004
9.145000457763672,-12.957036018371582,-3.7349557876586914
9.149999618530273,-12.91627025604248,-3.7287673950195312
9.154999732971191,-12.845629692077637,-3.7229232788085938
9.15999984741211,-12.749094009399414,-3.713984966278076
9.164999961853027,-12.660842895507812,-3.7043590545654297
9.170000076293945,-12.555953979492188,-3.6888887882232666
9.175000190734863,-12.450931549072266,-3.6696367263793945
9.180000305175781,-12.357912063598633,-3.6524479389190674
9.1850004196167,-12.27550220489502,-3.6393837928771973
9.1899995803833,-12.182251930236816,-3.6266636848449707
9.194999694824219,-12.0923490524292,-3.6101620197296143
9.199999809265137,-12.019344329833984,-3.592972993850708
9.204999923706055,-11.932677268981934,-3.5764713287353516
9.210000038146973,-11.83394718170166,-3.559282064437866
9.21500015258789,-11.725677490234375,-3.5396862030029297
9.220000267028809,-11.611410140991211,-3.5180280208587646
9.225000381469727,-11.49722671508789,-3.4970571994781494
9.229999542236328,-11.367063522338867,-3.4726481437683105
9.234999656677246,-11.2051420211792,-3.4434268474578857
9.239999771118164,-11.027933120727539,-3.4142050743103027
9.244999885559082,-10.86114501953125,-3.3856709003448486
9.25,-10.672785758972168,-3.356793165206909
9.255000114440918,-10.459714889526367,-3.3261961936950684
9.260000228881836,-10.265363693237305,-3.2918179035186768
9.265000343322754,-10.080398559570312,-3.2560644149780273
9.270000457763672,-9.887022972106934,-3.2203104496002197
9.274999618530273,-9.701147079467773,-3.186619758605957
9.279999732971191,-9.541596412658691,-3.1563668251037598
9.28499984741211,-9.36688232421875,-3.1298952102661133
9.289999961853027,-9.16296672821045,-3.0986108779907227
9.295000076293945,-8.966682434082031,-3.0656075477600098
9.300000190734863,-8.79204273223877,-3.0377609729766846
9.305000305175781,-8.617259979248047,-3.012664794921875
9.3100004196167,-8.455527305603027,-2.9861934185028076
9.3149995803833,-8.296112060546875,-2.960066080093384
9.319999694824219,-8.119492530822754,-2.9322192668914795
9.324999809265137,-7.93704080581665,-2.901966094970703
9.329999923706055,-7.736642360687256,-2.867931365966797
9.335000038146973,-7.549276828765869,-2.834928274154663
9.34000015258789,-7.3747029304504395,-2.803987979888916
9.345000267028809,-7.181161880493164,-2.774766206741333
9.350000381469727,-6.990130424499512,-2.7441697120666504
9.354999542236328,-6.820981502532959,-2.7128851413726807
9.359999656677246,-6.628580570220947,-2.6788504123687744
9.364999771118164,-6.4504594802856445,-2.6475658416748047
9.369999885559082,-6.303691387176514,-2.620063304901123
9.375,-6.168896675109863,-2.596341848373413
9.380000114440918,-6.015467166900635,-2.569183111190796
9.385000228881836,-5.864035129547119,-2.5451180934906006
9.390000343322754,-5.7055816650390625,-2.5203657150268555
9.395000457763672,-5.618777751922607,-2.5011136531829834
9.399999618530273,-5.679718971252441,-2.5073018074035645
9.404999732971191,-5.824953556060791,-2.5296480655670166
9.40999984741211,-5.9792561531066895,-2.5526814460754395
9.414999961853027,-6.130198001861572,-2.578464984893799
9.420000076293945,-6.255237579345703,-2.606311798095703
9.425000190734863,-6.401362895965576,-2.633126974105835
9.430000305175781,-6.586443901062012,-2.6633801460266113
9.4350004196167,-6.767611026763916,-2.6929454803466797
9.4399995803833,-6.9584503173828125,-2.7228548526763916
9.444999694824219,-7.161852836608887,-2.75620174407959
9.449999809265137,-7.344640731811523,-2.788517475128174
9.454999923706055,-7.509679317474365,-2.8173952102661133
9.460000038146973,-7.687076091766357,-2.8452417850494385
9.46500015258789,-7.862521648406982,-2.877213954925537
9.470000267028809,-8.033181190490723,-2.906435489654541
9.475000381469727,-8.225627899169922,-2.935657024383545
9.479999542236328,-8.388442993164062,-2.9662539958953857
9.484999656677246,-8.52430248260498,-2.9954757690429688
9.489999771118164,-8.679556846618652,-3.022634267807007
9.494999885559082,-8.859260559082031,-3.044980525970459
9.5,-9.04674243927002,-3.066638946533203
9.505000114440918,-9.2363862991333,-3.0958609580993652
9.510000228881836,-9.420510292053223,-3.129551649093628
9.515000343322754,-9.596365928649902,-3.1632423400878906
9.520000457763672,-9.76801586151123,-3.196589469909668
9.524999618530273,-9.965485572814941,-3.231999158859253
9.529999732971191,-10.169594764709473,-3.2639713287353516
9.53499984741211,-10.36619758605957,-3.295943260192871
9.539999961853027,-10.577116012573242,-3.328946590423584
9.545000076293945,-10.778349876403809,-3.3633248805999756
9.550000190734863,-10.96658992767334,-3.3949532508850098
9.555000305175781,-11.134925842285156,-3.4217684268951416
9.5600004196167,-11.300058364868164,-3.4496147632598877
9.5649995803833,-11.448774337768555,-3.476773977279663
9.569999694824219,-11.576218605041504,-3.499807357788086
9.574999809265137,-11.688941955566406,-3.5218095779418945
9.579999923706055,-11.79722785949707,-3.5420925617218018
9.585000038146973,-11.902143478393555,-3.560657262802124
9.59000015258789,-11.98941421508789,-3.5778465270996094
9.595000267028809,-12.064183235168457,-3.59537935256958
9.600000381469727,-12.144248008728027,-3.6101620197296143
9.604999542236328,-12.23658561706543,-3.6239137649536133
9.609999656677246,-12.343267440795898,-3.643165349960327
9.614999771118164,-12.437261581420898,-3.6589794158935547
9.619999885559082,-12.527215957641602,-3.673074722290039
9.625,-12.61713981628418,-3.6902639865875244
9.630000114440918,-12.701434135437012,-3.7043590545654297
9.635000228881836,-12.807212829589844,-3.7150161266326904
9.640000343322754,-12.89415454864502,-3.7229232788085938
9.645000457763672,-12.935514450073242,-3.7304866313934326
9.649999618530273,-12.949419021606445,-3.735299825668335
9.654999732971191,-12.958248138427734,-3.737705945968628
9.65999984741211,-12.975054740905762,-3.73942494392395
9.664999961853027,-12.968615531921387,-3.7390809059143066
9.670000076293945,-12.932464599609375,-3.734611988067627
9.675000190734863,-12.877400398254395,-3.7297990322113037
9.680000305175781,-12.783916473388672,-3.720860481262207
9.6850004196167,-12.684683799743652,-3.708484411239624
9.6899995803833,-12.58967399597168,-3.6957643032073975
9.694999694824219,-12.504867553710938,-3.679950475692749
9.699999809265137,-12.417340278625488,-3.6610419750213623
9.704999923706055,-12.322970390319824,-3.6441967487335205
9.710000038146973,-12.222896575927734,-3.6301016807556152
9.71500015258789,-12.126001358032227,-3.616006374359131
9.720000267028809,-12.055806159973145,-3.599161148071289
9.725000381469727,-11.98316478729248,-3.583690881729126
9.729999542236328,-11.887356758117676,-3.565469980239868
9.734999656677246,-11.784675598144531,-3.546218156814575
9.739999771118164,-11.659841537475586,-3.5238723754882812
9.744999885559082,-11.514679908752441,-3.498431921005249
9.75,-11.378658294677734,-3.473679780960083
9.755000114440918,-11.231918334960938,-3.4472079277038574
9.760000228881836,-11.068886756896973,-3.4210805892944336
9.765000343322754,-10.899333000183105,-3.3956406116485596
9.770000457763672,-10.702163696289062,-3.366075038909912
