Time (s),Ay (m/s²),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
2.5199999809265137,-6.707709312438965,-1.9701554775238037,-0.26750919222831726,0.7730478644371033,2.3050572872161865
2.5299999713897705,-7.27134895324707,-2.05619215965271,-0.25955575704574585,0.7953924536705017,1.806775450706482
2.5399999618530273,-7.887674331665039,-2.1378908157348633,-0.2513788640499115,0.8177370429039001,1.3125823736190796
2.549999952316284,-8.607187271118164,-2.2185347080230713,-0.24313408136367798,0.824485182762146,0.904995322227478
2.559999942779541,-9.0830717086792,-2.302090883255005,-0.2348112314939499,0.8323139548301697,0.5138931274414062
2.569999933242798,-9.496177673339844,-2.3879525661468506,-0.22645501792430878,0.8356268405914307,0.052214473485946655
2.5799999237060547,-9.9607515335083,-2.4694459438323975,-0.21817749738693237,0.8277369737625122,-0.46541425585746765
2.5899999141693115,-10.248711585998535,-2.5478670597076416,-0.20993269979953766,0.824485182762146,-0.9155887961387634
2.5999999046325684,-10.718977928161621,-2.626288414001465,-0.2017672061920166,0.8165341019630432,-1.3041633367538452
2.609999895095825,-11.142848014831543,-2.7054262161254883,-0.19371342658996582,0.805361807346344,-1.7392005920410156
2.619999885559082,-11.528164863586426,-2.7816154956817627,-0.18593116104602814,0.7781651020050049,-2.1828980445861816
2.630000114440918,-12.028969764709473,-2.854034662246704,-0.17848409712314606,0.744648277759552,-2.6135027408599854
2.640000104904175,-12.488836288452148,-2.924553394317627,-0.1712111383676529,0.7272782921791077,-3.048614263534546
2.6500000953674316,-12.818589210510254,-2.9902760982513428,-0.16421154141426086,0.6998980641365051,-3.464387893676758
2.6600000858306885,-13.176900863647461,-3.0492663383483887,-0.15762823820114136,0.6582466959953308,-3.8198628425598145
2.6700000762939453,-13.4237642288208,-3.1017329692840576,-0.15149182081222534,0.6135576367378235,-4.118736743927002
2.680000066757202,-13.61674976348877,-3.1495633125305176,-0.14580227434635162,0.5688685774803162,-4.501029968261719
2.690000057220459,-13.902534484863281,-3.19394588470459,-0.1405596137046814,0.5241793990135193,-4.911098003387451
2.700000047683716,-14.113558769226074,-3.2324726581573486,-0.13584619760513306,0.47123342752456665,-5.167942047119141
2.7100000381469727,-14.313870429992676,-3.2637734413146973,-0.1316087245941162,0.4236595332622528,-5.2885308265686035
2.7200000286102295,-14.485692977905273,-3.2918055057525635,-0.127901092171669,0.3706524074077606,-5.410522937774658
2.7300000190734863,-14.610897064208984,-3.315711259841919,-0.12491856515407562,0.2980937957763672,-5.520090579986572
2.740000009536743,-14.680338859558105,-3.332047939300537,-0.12255097180604935,0.23664627969264984,-5.59138298034668
2.75,-14.673100471496582,-3.3399546146392822,-0.12065812945365906,0.1891946941614151,-5.652490139007568
2.759999990463257,-14.592254638671875,-3.344761610031128,-0.11921215802431107,0.1445056051015854,-5.705903053283691
2.7699999809265137,-14.489176750183105,-3.3468120098114014,-0.11838201433420181,0.0828746110200882,-5.7027716636657715
2.7799999713897705,-14.350241661071777,-3.3416454792022705,-0.1181374341249466,0.024342505261301994,-5.666902542114258
2.7899999618530273,-14.191311836242676,-3.3275249004364014,-0.11845144629478455,-0.031518854200839996,-5.70394229888916
2.799999952316284,-14.07131290435791,-3.3070497512817383,-0.1194094717502594,-0.0959429144859314,-5.804078102111816
2.809999942779541,-13.928268432617188,-3.2826008796691895,-0.12095211446285248,-0.15438328683376312,-5.822105884552002
2.819999933242798,-13.739330291748047,-3.25195574760437,-0.12305337190628052,-0.21024465560913086,-5.756891250610352
2.8299999237060547,-13.51773738861084,-3.212364912033081,-0.12571321427822113,-0.2661060094833374,-5.667525291442871
2.8399999141693115,-13.271069526672363,-3.1690263748168945,-0.1289316713809967,-0.32196739315986633,-5.496692180633545
2.8499999046325684,-13.030694007873535,-3.124133586883545,-0.13279567658901215,-0.3865443468093872,-5.2793498039245605
2.859999895095825,-12.710955619812012,-3.07544207572937,-0.13715554773807526,-0.43608564138412476,-5.00745153427124
2.869999885559082,-12.391339302062988,-3.0183167457580566,-0.14204981923103333,-0.48955148458480835,-4.698281288146973
2.880000114440918,-12.09740161895752,-2.9603540897369385,-0.14741486310958862,-0.5366055369377136,-4.3745317459106445
2.890000104904175,-11.733049392700195,-2.900609016418457,-0.1531386524438858,-0.5724566578865051,-4.016398906707764
2.9000000953674316,-11.373040199279785,-2.834892749786377,-0.15928605198860168,-0.6148420572280884,-3.641669988632202
2.9100000858306885,-10.899965286254883,-2.7631704807281494,-0.16570284962654114,-0.6417329907417297,-3.289177894592285
2.9200000762939453,-10.442113876342773,-2.6907591819763184,-0.17243213951587677,-0.6730071902275085,-2.91034197807312
2.930000066757202,-9.916119575500488,-2.616284132003784,-0.17949658632278442,-0.7065239548683167,-2.5233285427093506
2.940000057220459,-9.44060230255127,-2.541992664337158,-0.18680652976036072,-0.7310499548912048,-2.087139368057251
2.950000047683716,-9.024785041809082,-2.463892936706543,-0.19433993101119995,-0.7533944845199585,-1.6636897325515747
2.9600000381469727,-8.698761940002441,-2.3882246017456055,-0.2020065039396286,-0.7666870355606079,-1.2543741464614868
2.9700000286102295,-8.326837539672852,-2.3137433528900146,-0.20978480577468872,-0.7778593301773071,-0.7973139882087708
2.9800000190734863,-7.964221000671387,-2.235635995864868,-0.21758390963077545,-0.7799184322357178,-0.31220901012420654
2.990000009536743,-7.461796283721924,-2.1536567211151123,-0.22529184818267822,-0.7707746624946594,0.15164408087730408
3,-7.017284393310547,-2.07767915725708,-0.23307105898857117,-0.7779510617256165,0.5932230949401855
3.009999990463257,-6.49672269821167,-2.0028903484344482,-0.240778386592865,-0.7707135677337646,1.0227683782577515
3.0199999809265137,-6.1496148109436035,-1.929477572441101,-0.24837398529052734,-0.7595413327217102,1.408425211906433
3.0299999713897705,-5.715902805328369,-1.8568683862686157,-0.25576549768447876,-0.7391030192375183,1.759913444519043
3.0399999618530273,-5.334056854248047,-1.7872755527496338,-0.26293355226516724,-0.7167584300041199,2.140087604522705
3.049999952316284,-5.03881311416626,-1.7232685089111328,-0.2698781192302704,-0.6944138407707214,2.5781168937683105
3.059999942779541,-4.611013412475586,-1.6626261472702026,-0.2765059471130371,-0.662711501121521,2.949463367462158
3.069999933242798,-4.283628463745117,-1.6012152433395386,-0.28289222717285156,-0.6385830640792847,3.288806438446045
3.0799999237060547,-3.974728584289551,-1.5464656352996826,-0.28896114230155945,-0.6068196296691895,3.6248972415924072
3.0899999141693115,-3.717252254486084,-1.4980136156082153,-0.2946006655693054,-0.5638532638549805,3.9782161712646484
3.0999999046325684,-3.4815104007720947,-1.4523142576217651,-0.2997933626174927,-0.5191640853881836,4.2828240394592285
3.109999895095825,-3.2365546226501465,-1.4086809158325195,-0.30453911423683167,-0.4744749963283539,4.55216646194458
3.119999885559082,-3.012493371963501,-1.371532678604126,-0.30883798003196716,-0.42978593707084656,4.7734761238098145
3.130000114440918,-2.8573262691497803,-1.3401880264282227,-0.312594473361969,-0.37552496790885925,4.969901084899902
3.140000104904175,-2.719377040863037,-1.3125808238983154,-0.31579241156578064,-0.3196636140346527,5.07587194442749
3.1500000953674316,-2.6124649047851562,-1.2893925905227661,-0.31852778792381287,-0.2734352648258209,5.211440563201904
3.1600000858306885,-2.6005609035491943,-1.275648593902588,-0.3207199275493622,-0.21908257901668549,5.292359828948975
3.1700000762939453,-2.6438722610473633,-1.2688783407211304,-0.3224501311779022,-0.17291541397571564,5.345977783203125
3.180000066757202,-2.7098264694213867,-1.2662389278411865,-0.32353952527046204,-0.1087767705321312,5.370305061340332
3.190000057220459,-2.788562536239624,-1.2668423652648926,-0.3241530954837799,-0.06125381588935852,5.4084601402282715
3.200000047683716,-2.8939735889434814,-1.2748472690582275,-0.32412463426589966,0.0030071367509663105,5.422435760498047
3.2100000381469727,-3.000958204269409,-1.2896995544433594,-0.32362163066864014,0.05040774866938591,5.4505181312561035
3.2200000286102295,-3.141655921936035,-1.3100537061691284,-0.32257354259490967,0.10494393110275269,5.400282382965088
3.2300000190734863,-3.297741174697876,-1.3334405422210693,-0.32096683979034424,0.16080529987812042,5.312161445617676
3.240000009536743,-3.4593000411987305,-1.3623807430267334,-0.31880155205726624,0.21666666865348816,5.202436447143555
3.25,-3.661785364151001,-1.395735263824463,-0.31617677211761475,0.2625892162322998,5.081346035003662
3.259999990463257,-3.8766098022460938,-1.434462308883667,-0.31290626525878906,0.32721713185310364,4.91369104385376
3.2699999809265137,-4.099268436431885,-1.4742908477783203,-0.3092646300792694,0.3642507791519165,4.667625904083252
3.2799999713897705,-4.4055681228637695,-1.5204503536224365,-0.30508774518966675,0.4178287386894226,4.403867244720459
3.2899999618530273,-4.669589519500732,-1.574520230293274,-0.30055293440818787,0.453567773103714,4.148240566253662
3.299999952316284,-4.941201686859131,-1.6332594156265259,-0.29548168182373047,0.5072681307792664,3.8292298316955566
3.309999942779541,-5.308465003967285,-1.691455364227295,-0.2901546359062195,0.5327625274658203,3.5125510692596436
3.319999933242798,-5.586004257202148,-1.7518075704574585,-0.28450289368629456,0.5652599930763245,3.2338507175445557
3.3299999237060547,-5.922616481781006,-1.8166823387145996,-0.27851602435112,0.5987768173217773,2.875318765640259
3.3399999141693115,-6.362081527709961,-1.8843636512756348,-0.272193968296051,0.6322936415672302,2.555229663848877
3.3499999046325684,-6.675074577331543,-1.950931429862976,-0.2657410800457001,0.6453211307525635,2.1647965908050537
3.359999895095825,-7.21188497543335,-2.0184473991394043,-0.25897151231765747,0.6770438551902771,1.8800002336502075
3.369999885559082,-7.672296524047852,-2.0897748470306396,-0.25207239389419556,0.6899490356445312,1.49228036403656
3.380000114440918,-8.057421684265137,-2.161100387573242,-0.24506151676177979,0.7011213302612305,1.1139277219772339
3.390000104904175,-8.485139846801758,-2.2294154167175293,-0.23793892562389374,0.7122935652732849,0.7370986938476562
3.4000000953674316,-8.782548904418945,-2.3015530109405518,-0.23080827295780182,0.7130683064460754,0.35079142451286316
3.4100000858306885,-9.089447021484375,-2.376577377319336,-0.22357363998889923,0.7234964370727539,-0.11227183789014816
3.4200000762939453,-9.565314292907715,-2.449103593826294,-0.21643589437007904,0.7137512564659119,-0.46635276079177856
3.430000066757202,-9.997133255004883,-2.516771078109741,-0.2093052715063095,0.7130682468414307,-0.869999885559082
3.440000057220459,-10.406503677368164,-2.584397792816162,-0.20227953791618347,0.7025483846664429,-1.2486129999160767
3.450000047683716,-10.897377014160156,-2.6495301723480225,-0.19547076523303986,0.6808257102966309,-1.6639126539230347
3.4600000381469727,-11.280708312988281,-2.7132859230041504,-0.18888543546199799,0.6584811210632324,-2.081479787826538
3.4700000286102295,-11.601826667785645,-2.7733845710754395,-0.18241770565509796,0.6467481851577759,-2.4119858741760254
3.4800000190734863,-11.9071683883667,-2.8305113315582275,-0.17627397179603577,0.6142915487289429,-2.7766976356506348
3.490000009536743,-12.176831245422363,-2.885570526123047,-0.17035895586013794,0.5914475321769714,-3.094695568084717
3.5,-12.4189453125,-2.9379000663757324,-0.16488085687160492,0.5476962924003601,-3.33236026763916
3.509999990463257,-12.706686973571777,-2.982856512069702,-0.15974260866641998,0.5137410759925842,-3.6742398738861084
3.5199999809265137,-12.932661056518555,-3.02457332611084,-0.15493951737880707,0.48022425174713135,-3.991076707839966
3.5299999713897705,-13.166081428527832,-3.064251661300659,-0.15057924389839172,0.4359123408794403,-4.198550701141357
3.5399999618530273,-13.434659957885742,-3.099857807159424,-0.14666585624217987,0.3912232220172882,-4.382504463195801
3.549999952316284,-13.562431335449219,-3.127166271209717,-0.143091082572937,0.357390433549881,-4.4767584800720215
3.559999942779541,-13.675631523132324,-3.1489691734313965,-0.1401771903038025,0.2912130653858185,-4.677587509155273
3.569999933242798,-13.777257919311523,-3.168003559112549,-0.1377158761024475,0.2460142970085144,-4.811613082885742
3.5799999237060547,-13.81192398071289,-3.18087100982666,-0.13570143282413483,0.2013251930475235,-4.914072036743164
3.5899999141693115,-13.776899337768555,-3.1870625019073486,-0.13413387537002563,0.1566360890865326,-5.025925636291504
3.5999999046325684,-13.691713333129883,-3.190965414047241,-0.13301320374011993,0.11194699257612228,-5.087776184082031
3.609999895095825,-13.585199356079102,-3.1916663646698,-0.1325596272945404,0.04517839476466179,-5.0885009765625
3.619999885559082,-13.4711275100708,-3.186171054840088,-0.1325555443763733,0.00028542306972667575,-5.138958930969238
3.630000114440918,-13.340065956115723,-3.175624132156372,-0.13310907781124115,-0.055504586547613144,-5.189881801605225
3.640000104904175,-13.212493896484375,-3.1581966876983643,-0.1342240422964096,-0.11144750565290451,-5.179697036743164
3.6500000953674316,-13.099371910095215,-3.1350369453430176,-0.13578742742538452,-0.15623852610588074,-5.057240962982178
3.6600000858306885,-12.935017585754395,-3.107062578201294,-0.13790759444236755,-0.21201835572719574,-4.884252071380615
3.6700000762939453,-12.762436866760254,-3.074954032897949,-0.14047576487064362,-0.25681954622268677,-4.730768203735352
3.680000066757202,-12.516133308410645,-3.037569999694824,-0.14360110461711884,-0.312538206577301,-4.506057262420654
3.690000057220459,-12.293211936950684,-2.998814344406128,-0.14717160165309906,-0.3570540249347687,-4.2315473556518555
3.700000047683716,-12.043682098388672,-2.957528591156006,-0.15107929706573486,-0.3907747268676758,-3.9869320392608643
3.7100000381469727,-11.749086380004883,-2.9107394218444824,-0.15543153882026672,-0.4352293610572815,-3.7314634323120117
3.7200000286102295,-11.4398832321167,-2.859368324279785,-0.1601189374923706,-0.4687461853027344,-3.4358694553375244
3.7300000190734863,-11.098283767700195,-2.8059499263763428,-0.16513857245445251,-0.5019673705101013,-3.132218837738037
3.740000009536743,-10.838057518005371,-2.7504310607910156,-0.17038486897945404,-0.5246381163597107,-2.8961896896362305
3.75,-10.533787727355957,-2.6891682147979736,-0.17596636712551117,-0.5581549406051636,-2.5998611450195312
3.759999990463257,-10.168901443481445,-2.6245059967041016,-0.18187527358531952,-0.5908970832824707,-2.2739548683166504
3.7699999809265137,-9.843034744262695,-2.561455726623535,-0.18790008127689362,-0.602487325668335,-1.9491920471191406
3.7799999713897705,-9.521605491638184,-2.4958691596984863,-0.19414833188056946,-0.6248318552970886,-1.6517952680587769
3.7899999618530273,-9.07558822631836,-2.4300713539123535,-0.2006104439496994,-0.6462181806564331,-1.3024628162384033
3.799999952316284,-8.689104080200195,-2.3633484840393066,-0.20707766711711884,-0.6467278003692627,-0.8881480693817139
3.809999942779541,-8.376777648925781,-2.29848051071167,-0.21365121006965637,-0.6573598384857178,-0.5418727993965149
3.819999933242798,-8.040353775024414,-2.2358484268188477,-0.22023046016693115,-0.6579306721687317,-0.19195488095283508
3.8299999237060547,-7.668655872344971,-2.1711487770080566,-0.22690942883491516,-0.6679001450538635,0.22177444398403168
3.8399999141693115,-7.291720867156982,-2.1037731170654297,-0.2334766685962677,-0.6567278504371643,0.5680497884750366
3.8499999046325684,-6.8864641189575195,-2.0393943786621094,-0.23993881046772003,-0.6462181210517883,0.9155330657958984
3.859999895095825,-6.510380744934082,-1.9758679866790771,-0.24638709425926208,-0.6448317170143127,1.281545639038086
3.869999885559082,-6.097748279571533,-1.9139583110809326,-0.2526119649410248,-0.6224872469902039,1.6386650800704956
3.880000114440918,-5.782379150390625,-1.853469967842102,-0.2586209177970886,-0.6008971333503723,2.003246307373047
3.890000104904175,-5.442917823791504,-1.7994178533554077,-0.26450249552726746,-0.5881549715995789,2.3386218547821045
3.9000000953674316,-5.141704559326172,-1.748513102531433,-0.2700570225715637,-0.5554536581039429,2.662297487258911
3.9100000858306885,-4.8907999992370605,-1.6987886428833008,-0.2753796875476837,-0.5322630405426025,2.9530222415924072
3.9200000762939453,-4.66701602935791,-1.6504969596862793,-0.2803671956062317,-0.49874618649482727,3.188865900039673
3.930000066757202,-4.449306488037109,-1.6097744703292847,-0.2850104868412018,-0.46432214975357056,3.4434797763824463
3.940000057220459,-4.254382133483887,-1.5726299285888672,-0.28921622037887573,-0.42057085037231445,3.6912546157836914
3.950000047683716,-4.052369117736816,-1.5384833812713623,-0.29308682680130005,-0.3870540261268616,3.8652753829956055
3.9600000381469727,-3.833545684814453,-1.5073994398117065,-0.29661229252815247,-0.35253819823265076,4.04313325881958
3.9700000286102295,-3.687650680541992,-1.4826968908309937,-0.2996908724308014,-0.3078491687774658,4.158778190612793
3.9800000190734863,-3.578336715698242,-1.462374210357666,-0.30232253670692444,-0.2631600499153137,4.2126007080078125
3.990000009536743,-3.4981327056884766,-1.4449923038482666,-0.3045073449611664,-0.21847094595432281,4.301037311553955
4,-3.461728572845459,-1.4301804304122925,-0.30624526739120483,-0.1737818568944931,4.448695182800293
4.010000228881836,-3.4819817543029785,-1.4234415292739868,-0.3075363337993622,-0.1290927678346634,4.544240474700928
4.019999980926514,-3.5521960258483887,-1.4224995374679565,-0.3083922564983368,-0.08558613061904907,4.583900451660156
4.03000020980835,-3.6611714363098145,-1.4239466190338135,-0.30888888239860535,-0.049643222242593765,4.613348484039307
4.039999961853027,-3.788428544998169,-1.4289125204086304,-0.30882689356803894,0.00621814327314496,4.632584095001221
4.050000190734863,-3.9232757091522217,-1.441449522972107,-0.30821895599365234,0.0608053021132946,4.64160680770874
4.059999942779541,-4.038071632385254,-1.4591591358184814,-0.30716419219970703,0.10549440234899521,4.64041805267334
4.070000171661377,-4.149683952331543,-1.4797958135604858,-0.30566245317459106,0.15018348395824432,4.622929096221924
4.079999923706055,-4.300698757171631,-1.5030931234359741,-0.30371394753456116,0.19487258791923523,4.53794002532959
4.090000152587891,-4.454929351806641,-1.5337016582489014,-0.301318496465683,0.23956169188022614,4.349525451660156
4.099999904632568,-4.655580520629883,-1.5683529376983643,-0.2984761595726013,0.28425076603889465,4.130669116973877
4.110000133514404,-4.863340854644775,-1.6053273677825928,-0.29518696665763855,0.32893985509872437,3.940701961517334
4.119999885559082,-5.07499361038208,-1.6435121297836304,-0.291465699672699,0.37214067578315735,3.7023870944976807
4.130000114440918,-5.3342108726501465,-1.6881502866744995,-0.2874092757701874,0.40565750002861023,3.436203956604004
4.139999866485596,-5.60904598236084,-1.7360422611236572,-0.2830331325531006,0.43762487173080444,3.1555707454681396
4.150000095367432,-5.922304153442383,-1.784881353378296,-0.27841779589653015,0.46154943108558655,2.838408946990967
4.159999847412109,-6.234015941619873,-1.835194706916809,-0.27348336577415466,0.4934556782245636,2.515439033508301
4.170000076293945,-6.570490837097168,-1.8907486200332642,-0.2683255076408386,0.5158001780509949,2.209902048110962
4.179999828338623,-6.835603713989258,-1.946730375289917,-0.26294419169425964,0.5381447672843933,1.9089369773864746
4.190000057220459,-7.1037116050720215,-2.0029778480529785,-0.2573564052581787,0.5587869882583618,1.6339538097381592
4.199999809265137,-7.414451599121094,-2.0599164962768555,-0.2516569197177887,0.5699592232704163,1.3463329076766968
4.210000038146973,-7.689090728759766,-2.12087345123291,-0.24584567546844482,0.5811314582824707,0.9995184540748596
4.21999979019165,-8.102492332458496,-2.184577465057373,-0.23994062840938568,0.5905096530914307,0.7008951902389526
4.230000019073486,-8.41683578491211,-2.2457971572875977,-0.23401737213134766,0.5923343300819397,0.3868369460105896
4.239999771118164,-8.68005084991455,-2.3041155338287354,-0.2280009388923645,0.6016513705253601,0.08806491643190384
4.25,-9.003290176391602,-2.3642311096191406,-0.2220032513141632,0.5997655391693115,-0.1836102455854416
4.260000228881836,-9.374143600463867,-2.4238433837890625,-0.21609820425510406,0.5905096530914307,-0.4908941984176636
4.269999980926514,-9.707235336303711,-2.4807868003845215,-0.2102125734090805,0.5885626673698425,-0.8030660152435303
4.28000020980835,-10.08981704711914,-2.537611961364746,-0.20443865656852722,0.5773903727531433,-1.1092350482940674
4.289999961853027,-10.487846374511719,-2.5940182209014893,-0.1987764537334442,0.5662181377410889,-1.4510496854782104
4.300000190734863,-10.813246726989746,-2.6498827934265137,-0.19324630498886108,0.553007185459137,-1.726033091545105
4.309999942779541,-11.157618522644043,-2.701763391494751,-0.1879395991563797,0.5306626558303833,-2.0066754817962646
4.320000171661377,-11.402286529541016,-2.7473089694976807,-0.18285635113716125,0.5083180665969849,-2.3122122287750244
4.329999923706055,-11.660664558410645,-2.792435884475708,-0.1780177652835846,0.483843058347702,-2.621633768081665
4.340000152587891,-11.875121116638184,-2.834538698196411,-0.17349283397197723,0.4524872601032257,-2.9357197284698486
4.349999904632568,-12.05133056640625,-2.873340368270874,-0.1692131757736206,0.42795103788375854,-3.1945247650146484
4.360000133514404,-12.235694885253906,-2.9075982570648193,-0.1652686595916748,0.39443421363830566,-3.428769826889038
4.369999885559082,-12.412970542907715,-2.9400641918182373,-0.16168180108070374,0.3586646020412445,-3.64863920211792
4.380000114440918,-12.638562202453613,-2.969090461730957,-0.15854182839393616,0.3139755427837372,-3.794940233230591
4.389999866485596,-12.796512603759766,-2.9904096126556396,-0.1558256596326828,0.2716004550457001,-3.8911826610565186
4.400000095367432,-12.916537284851074,-3.0066442489624023,-0.1534680426120758,0.235739067196846,-4.0311279296875
4.409999847412109,-13.01486587524414,-3.0220422744750977,-0.15155726671218872,0.1910499781370163,-4.107632637023926
4.420000076293945,-13.056971549987793,-3.033996820449829,-0.1500694304704666,0.14876657724380493,-4.123615741729736
4.429999828338623,-12.993427276611328,-3.0400378704071045,-0.14891672134399414,0.11524975299835205,-4.130278587341309
4.440000057220459,-12.892191886901855,-3.0418221950531006,-0.14814840257167816,0.076799176633358,-4.156334400177002
4.449999809265137,-12.741207122802734,-3.0397331714630127,-0.14791379868984222,0.02343527227640152,-4.161965370178223
4.460000038146973,-12.5942964553833,-3.032980442047119,-0.1481008529663086,-0.018725790083408356,-4.158694744110107
4.46999979019165,-12.448745727539062,-3.0211310386657715,-0.14864857494831085,-0.05480122193694115,-4.186061382293701
4.480000019073486,-12.320672035217285,-3.005275249481201,-0.1496431827545166,-0.09949031472206116,-4.218101501464844
4.489999771118164,-12.224617958068848,-2.984477996826172,-0.15105855464935303,-0.1415596455335617,-4.156501770019531
4.5,-12.097450256347656,-2.963555335998535,-0.15283551812171936,-0.1777268350124359,-4.017709255218506
4.510000228881836,-11.934514999389648,-2.937535524368286,-0.15505936741828918,-0.22241592407226562,-3.9443819522857666
4.519999980926514,-11.765314102172852,-2.9054441452026367,-0.1577301025390625,-0.26710501313209534,-3.810106039047241
4.53000020980835,-11.567438125610352,-2.871051073074341,-0.1608203649520874,-0.3090520203113556,-3.6014151573181152
4.539999961853027,-11.359546661376953,-2.83620023727417,-0.16421817243099213,-0.33979612588882446,-3.377354860305786
4.550000190734863,-11.127779960632324,-2.797105073928833,-0.16789528727531433,-0.3677471876144409,-3.1430723667144775
4.559999942779541,-10.898361206054688,-2.754282236099243,-0.17196278274059296,-0.4067685902118683,-2.8731069564819336
4.570000171661377,-10.592628479003906,-2.709569215774536,-0.17625373601913452,-0.42911314964294434,-2.590550422668457
4.579999923706055,-10.31595230102539,-2.664856195449829,-0.18076811730861664,-0.4514577090740204,-2.3393187522888184
4.590000152587891,-10.021381378173828,-2.6169235706329346,-0.1855059415102005,-0.47380226850509644,-2.1293270587921143
4.599999904632568,-9.697294235229492,-2.5620036125183105,-0.1904672235250473,-0.4961467981338501,-1.8252952098846436
4.610000133514404,-9.393078804016113,-2.5083489418029785,-0.19562214612960815,-0.5155045986175537,-1.4878944158554077
4.619999885559082,-9.181324005126953,-2.4554860591888428,-0.20088878273963928,-0.5266768932342529,-1.1999759674072266
4.630000114440918,-8.838950157165527,-2.3990793228149414,-0.20629756152629852,-0.5408970713615417,-0.8935098052024841
4.639999866485596,-8.542936325073242,-2.343945026397705,-0.21183766424655914,-0.5540060997009277,-0.5546128153800964
4.650000095367432,-8.212785720825195,-2.289602756500244,-0.2172970473766327,-0.5459429621696472,-0.21400603652000427
4.659999847412109,-7.883842945098877,-2.236635208129883,-0.22275644540786743,-0.5459429621696472,0.11190012842416763
4.670000076293945,-7.555225849151611,-2.182292938232422,-0.22821582853794098,-0.5459429621696472,0.44358617067337036
4.679999828338623,-7.2636518478393555,-2.125986099243164,-0.2336432933807373,-0.542742133140564,0.7723544239997864
4.690000057220459,-6.937024116516113,-2.0711541175842285,-0.23895904421806335,-0.5315698385238647,1.0310107469558716
4.699999809265137,-6.643105506896973,-2.021233081817627,-0.24416305124759674,-0.5203975439071655,1.2393854856491089
4.710000038146973,-6.361444473266602,-1.9722979068756104,-0.2492225170135498,-0.5059327483177185,1.4778121709823608
4.71999979019165,-6.072572231292725,-1.924146056175232,-0.2540585398674011,-0.48358821868896484,1.7049018144607544
4.730000019073486,-5.8696441650390625,-1.8791582584381104,-0.25870460271835327,-0.4645973742008209,1.948318600654602
4.739999771118164,-5.664607048034668,-1.8388724327087402,-0.2632051408290863,-0.4500407576560974,2.1976921558380127
4.75,-5.450293064117432,-1.7976901531219482,-0.2674822509288788,-0.42769619822502136,2.4084548950195312
4.760000228881836,-5.232889652252197,-1.7571046352386475,-0.2715359628200531,-0.4053516387939453,2.6027233600616455
4.769999980926514,-5.07413387298584,-1.720470905303955,-0.2753314971923828,-0.37953105568885803,2.7948737144470215
4.78000020980835,-4.899983882904053,-1.6886552572250366,-0.2787569463253021,-0.34250763058662415,3.0259220600128174
4.789999961853027,-4.7266645431518555,-1.6598984003067017,-0.2818060517311096,-0.30489298701286316,3.224186420440674
4.800000190734863,-4.586144924163818,-1.6354384422302246,-0.28459611535072327,-0.27898064255714417,3.3700225353240967
4.809999942779541,-4.459540367126465,-1.6156299114227295,-0.2870510220527649,-0.24546381831169128,3.5195107460021973
4.820000171661377,-4.389184474945068,-1.6018710136413574,-0.28913459181785583,-0.20831803977489471,3.619089126586914
4.829999923706055,-4.331890106201172,-1.5897129774093628,-0.2908077836036682,-0.16728849709033966,3.6392812728881836
4.840000152587891,-4.312286376953125,-1.5809967517852783,-0.2921457886695862,-0.13377167284488678,3.706930637359619
4.849999904632568,-4.3657145500183105,-1.5754165649414062,-0.29311153292655945,-0.09653414785861969,3.7986202239990234
4.860000133514404,-4.444080352783203,-1.5741959810256958,-0.2936303913593292,-0.05184505879878998,3.8325934410095215
4.869999885559082,-4.554885387420654,-1.5765674114227295,-0.2937777638435364,-0.014719675295054913,3.8560941219329834
4.880000114440918,-4.684866905212402,-1.5810023546218872,-0.29362571239471436,0.015249744057655334,3.8493847846984863
4.889999866485596,-4.788559436798096,-1.5894216299057007,-0.29302674531936646,0.059938836842775345,3.835371971130371
4.900000095367432,-4.879756927490234,-1.6061666011810303,-0.2920195460319519,0.10075433552265167,3.7628533840179443
4.909999847412109,-4.977027893066406,-1.6232949495315552,-0.29063817858695984,0.1381753385066986,3.6411309242248535
4.920000076293945,-5.084914207458496,-1.644240379333496,-0.28884920477867126,0.1789296716451645,3.553632974624634
4.929999828338623,-5.223729133605957,-1.6674948930740356,-0.28672510385513306,0.21244649589061737,3.449148416519165
4.940000057220459,-5.412425518035889,-1.6955676078796387,-0.28426581621170044,0.24596332013607025,3.2658262252807617
4.949999809265137,-5.589911460876465,-1.7270841598510742,-0.2815115451812744,0.2754536271095276,3.0714924335479736
4.960000038146973,-5.764261245727539,-1.7616044282913208,-0.27849334478378296,0.3018552362918854,2.8539178371429443
4.96999979019165,-5.947843551635742,-1.7983107566833496,-0.2751399874687195,0.33537206053733826,2.6522152423858643
4.980000019073486,-6.124720573425293,-1.839460015296936,-0.27149254083633423,0.3647706210613251,2.477999687194824
4.989999771118164,-6.314343452453613,-1.8806750774383545,-0.26762163639068604,0.3871151804924011,2.2807109355926514
5,-6.567136287689209,-1.9229532480239868,-0.2635689675807953,0.40528029203414917,2.080829620361328
5.010000228881836,-6.814671993255615,-1.9672948122024536,-0.2593626081943512,0.4206625819206238,1.8566203117370605
5.019999980926514,-7.118497371673584,-2.0153913497924805,-0.25493279099464417,0.44300714135169983,1.5816372632980347
5.03000020980835,-7.424919605255127,-2.06528902053833,-0.250322163105011,0.46108052134513855,1.3183344602584839
