Time (s),Fᵧ (N),rᵧ (m)
9.569999694824219,-5.741354942321777,0.18697591125965118
9.579999923706055,-5.906342029571533,0.19364474713802338
9.59000015258789,-6.070106029510498,0.20027874410152435
9.600000381469727,-6.231605052947998,0.20680156350135803
9.609999656677246,-6.397877216339111,0.21317824721336365
9.619999885559082,-6.564347743988037,0.21936753392219543
9.630000114440918,-6.736164093017578,0.22548064589500427
9.640000343322754,-6.900128364562988,0.23152367770671844
9.649999618530273,-7.058408737182617,0.23734435439109802
9.65999984741211,-7.211515426635742,0.24297775328159332
9.670000076293945,-7.348264694213867,0.2485000044107437
9.680000305175781,-7.475622177124023,0.25391101837158203
9.6899995803833,-7.602124214172363,0.2591756582260132
9.699999809265137,-7.729519367218018,0.26421794295310974
9.710000038146973,-7.859031677246094,0.26907312870025635
9.720000267028809,-7.992597579956055,0.27378180623054504
9.729999542236328,-8.122452735900879,0.27830350399017334
9.739999771118164,-8.23007869720459,0.28267860412597656
9.75,-8.33426284790039,0.2868313193321228
9.760000228881836,-8.429340362548828,0.29076164960861206
9.770000457763672,-8.51730728149414,0.2944696545600891
9.779999732971191,-8.600495338439941,0.29795530438423157
9.789999961853027,-8.68359375,0.30125415325164795
9.800000190734863,-8.773070335388184,0.3044418394565582
9.8100004196167,-8.858226776123047,0.30748265981674194
9.819999694824219,-8.941197395324707,0.3103010654449463
9.829999923706055,-9.022382736206055,0.31293290853500366
9.84000015258789,-9.082507133483887,0.31541773676872253
9.850000381469727,-9.132131576538086,0.3177160322666168
9.859999656677246,-9.174492835998535,0.3198673129081726
9.869999885559082,-9.214073181152344,0.3218320608139038
9.880000114440918,-9.25338363647461,0.3236497640609741
9.890000343322754,-9.293272972106934,0.3252091109752655
9.899999618530273,-9.326959609985352,0.32647091150283813
9.90999984741211,-9.360042572021484,0.32751035690307617
9.920000076293945,-9.378267288208008,0.3282913565635681
9.930000305175781,-9.385847091674805,0.32873883843421936
9.9399995803833,-9.387414932250977,0.32881665229797363
9.949999809265137,-9.367851257324219,0.3284858465194702
9.960000038146973,-9.333866119384766,0.3278215229511261
9.970000267028809,-9.295770645141602,0.32678738236427307
9.979999542236328,-9.261028289794922,0.3253810703754425
9.989999771118164,-9.22224235534668,0.32367977499961853
10,-9.181403160095215,0.3215337097644806
10.010000228881836,-9.139851570129395,0.3189793527126312
10.020000457763672,-9.082685470581055,0.3161277770996094
10.029999732971191,-9.018203735351562,0.3130539059638977
10.039999961853027,-8.948155403137207,0.3097211420536041
10.050000190734863,-8.869812965393066,0.30605486035346985
10.0600004196167,-8.777862548828125,0.3020550012588501
10.069999694824219,-8.67481803894043,0.2977215647697449
10.079999923706055,-8.557419776916504,0.2930912673473358
10.09000015258789,-8.432931900024414,0.28823861479759216
10.100000381469727,-8.31322956085205,0.2831268310546875
10.109999656677246,-8.199074745178223,0.2777182459831238
10.119999885559082,-8.083638191223145,0.27208730578422546
10.130000114440918,-7.979327201843262,0.26627081632614136
10.140000343322754,-7.865181922912598,0.26034313440322876
10.149999618530273,-7.734662055969238,0.2543412148952484
10.15999984741211,-7.583981513977051,0.24830229580402374
10.170000076293945,-7.419689655303955,0.2421891838312149
10.180000305175781,-7.248328685760498,0.23607607185840607
10.1899995803833,-7.0736985206604,0.23000000417232513
10.199999809265137,-6.915198802947998,0.2240350991487503
10.210000038146973,-6.773828983306885,0.21818141639232635
10.220000267028809,-6.642286777496338,0.21240176260471344
10.229999542236328,-6.519082546234131,0.2066592425107956
10.239999771118164,-6.397854804992676,0.20102795958518982
10.25,-6.259995937347412,0.19547057151794434
10.260000228881836,-6.1075310707092285,0.18998777866363525
10.270000457763672,-5.941948413848877,0.18469004333019257
10.279999732971191,-5.76003360748291,0.17950347065925598
